# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669788986, 0, 0, 157, 157, 1, 6.34%, 0, 0, 2, 6.42
1669789001, 0, 0, 158, 158, 1, 6.34%, 0, 0, 2, 6.34
1669789007, 0, 0, 160, 160, 1, 6.34%, 0, 0, 2, 6.38
1669789012, 0, 0, 161, 161, 1, 6.36%, 0, 0, 2, 6.27
1669789017, 0, 0, 164, 164, 1, 6.37%, 0, 0, 2, 6.26
1669789022, 0, 0, 166, 166, 1, 6.44%, 0, 0, 2, 6.23
1669789027, 0, 0, 168, 168, 1, 6.44%, 0, 0, 2, 6.33
1669789032, 0, 0, 169, 169, 1, 6.44%, 0, 0, 2, 6.34
1669789037, 0, 0, 170, 170, 1, 6.44%, 0, 0, 2, 6.36
1669789053, 0, 0, 172, 172, 1, 6.44%, 0, 0, 2, 6.28
1669789063, 0, 0, 174, 174, 1, 6.45%, 0, 0, 2, 6.43
1669789089, 0, 0, 176, 176, 1, 6.45%, 0, 0, 2, 6.24
1669789094, 0, 0, 177, 177, 1, 6.45%, 0, 0, 2, 6.23
1669789099, 0, 0, 178, 178, 1, 6.45%, 0, 0, 2, 6.27
1669789125, 0, 0, 180, 180, 1, 6.45%, 0, 0, 2, 6.32
1669789130, 0, 0, 181, 181, 1, 6.46%, 0, 0, 2, 6.41
1669789135, 0, 0, 182, 182, 1, 6.46%, 0, 0, 2, 6.27
1669789140, 0, 0, 183, 183, 1, 6.46%, 0, 0, 2, 6.33
1669789176, 0, 0, 184, 184, 1, 6.46%, 0, 0, 2, 6.19
1669789207, 0, 0, 185, 185, 1, 6.46%, 0, 0, 2, 6.28
1669789238, 0, 0, 186, 186, 1, 6.46%, 0, 0, 2, 6.47
1669789248, 0, 0, 187, 187, 1, 6.46%, 0, 0, 2, 6.40
1669789264, 0, 0, 188, 188, 1, 6.46%, 0, 0, 2, 6.25
1669789376, 0, 0, 189, 189, 1, 6.46%, 0, 0, 2, 6.40
1669789387, 0, 0, 192, 192, 1, 6.47%, 0, 0, 2, 6.44
1669789392, 0, 0, 194, 194, 1, 6.47%, 0, 0, 2, 6.35
1669789572, 0, 0, 195, 195, 1, 6.47%, 0, 0, 2, 6.35
1669789845, 0, 0, 196, 196, 1, 6.47%, 0, 0, 2, 6.30
1669789855, 0, 0, 197, 197, 1, 6.47%, 0, 0, 2, 6.35
1669789876, 0, 0, 198, 198, 1, 6.47%, 0, 0, 2, 6.41
1669789938, 0, 0, 199, 199, 1, 6.47%, 0, 0, 2, 6.32
1669790063, 0, 0, 200, 200, 1, 6.47%, 0, 0, 2, 6.04
1669790098, 0, 0, 201, 201, 1, 6.47%, 0, 0, 2, 6.27
1669790315, 0, 0, 202, 202, 1, 6.47%, 0, 0, 2, 5.94
1669790413, 0, 0, 205, 205, 1, 6.48%, 0, 0, 2, 6.02
1669790723, 0, 0, 206, 206, 1, 6.48%, 0, 0, 2, 6.22
1669790924, 0, 0, 207, 207, 1, 6.48%, 0, 0, 2, 6.36
1669791320, 0, 0, 208, 208, 1, 6.48%, 0, 0, 2, 6.09
