# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669824121, 223, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1853.53
1669824127, 226, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1856.60
1669824132, 229, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1640.01
1669824137, 231, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1434.29
1669824142, 234, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1589.16
1669824147, 237, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1877.15
1669824152, 240, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1920.22
1669824157, 244, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1950.46
1669824162, 247, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1939.71
1669824167, 250, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1831.36
1669824173, 254, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1848.29
1669824178, 257, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1813.79
1669824183, 260, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1860.20
1669824188, 263, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1849.31
1669824193, 266, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1864.53
1669824198, 269, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1876.59
1669824203, 273, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1872.68
1669824208, 276, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1877.84
1669824213, 279, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1866.06
1669824219, 282, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1835.02
1669824224, 285, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1863.83
1669824229, 288, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1858.73
1669824234, 292, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1866.50
1669824239, 295, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1837.54
1669824244, 298, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1874.85
1669824249, 301, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1748.68
1669824254, 304, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1827.49
1669824259, 307, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1849.21
1669824264, 310, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1876.27
1669824269, 314, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1816.88
1669824275, 317, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1839.96
1669824280, 320, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1849.60
1669824285, 323, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1871.00
1669824290, 326, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1859.68
1669824295, 330, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1860.88
1669824300, 333, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1829.10
1669824305, 336, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1677.53
1669824310, 339, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1785.19
1669824315, 342, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1817.70
1669824321, 345, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1839.75
1669824326, 348, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1868.75
1669824331, 352, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1886.27
1669824336, 355, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1862.78
1669824341, 358, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1857.62
1669824346, 361, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1826.62
1669824351, 364, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1863.70
1669824356, 368, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1867.04
1669824362, 371, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1847.05
1669824367, 374, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1859.52
1669824372, 378, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1856.73
1669824377, 381, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1862.65
1669824382, 384, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1866.40
1669824387, 387, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1869.76
1669824392, 391, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1892.33
1669824398, 394, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1901.15
1669824403, 397, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1891.12
1669824408, 401, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1838.93
1669824413, 404, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1855.65
1669824418, 407, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1812.32
1669824423, 410, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1861.61
1669824428, 414, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1883.95
1669824434, 417, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1863.07
1669824439, 420, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1852.62
1669824444, 423, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1878.08
1669824449, 426, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1845.19
1669824454, 430, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1870.30
1669824459, 433, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1887.36
1669824464, 436, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1949.82
1669824469, 440, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1939.24
1669824475, 443, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1946.01
1669824480, 446, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1916.00
1669824485, 450, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1934.37
1669824490, 453, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1937.09
1669824495, 456, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1945.68
1669824500, 460, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1943.46
1669824505, 463, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1949.32
1669824510, 466, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1947.54
1669824515, 470, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1932.38
1669824520, 473, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1942.91
1669824525, 477, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1940.57
1669824530, 480, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1928.03
1669824535, 483, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1951.30
1669824540, 486, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1946.33
1669824546, 490, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1963.72
1669824551, 493, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1939.20
1669824556, 497, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1943.90
1669824561, 500, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1941.37
1669824566, 504, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1957.77
1669824571, 507, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1947.46
1669824577, 510, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1945.48
1669824582, 514, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1933.62
1669824587, 517, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1910.32
1669824592, 521, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1933.13
1669824597, 524, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1940.69
1669824602, 527, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1933.52
1669824607, 530, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1929.03
1669824612, 534, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1933.50
1669824617, 537, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1912.46
1669824622, 540, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1920.80
1669824627, 544, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1951.61
1669824633, 547, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1965.46
1669824638, 550, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1948.53
1669824643, 554, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1951.60
1669824648, 557, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1915.39
1669824653, 561, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1953.70
1669824658, 564, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1919.31
1669824663, 567, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1953.96
1669824669, 571, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1955.57
1669824674, 574, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1967.67
1669824679, 578, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1949.64
1669824684, 581, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1942.42
1669824689, 584, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1950.49
1669824694, 588, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1981.17
1669824699, 591, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1924.17
1669824705, 594, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1932.70
1669824710, 598, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1912.85
1669824715, 601, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1931.32
1669824720, 604, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1881.25
1669824725, 608, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1898.95
1669824730, 611, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1914.73
1669824736, 615, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1942.00
1669824741, 618, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1939.43
1669824746, 621, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1939.69
1669824751, 625, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1945.00
1669824756, 628, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1927.68
1669824761, 631, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1927.83
1669824766, 635, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1918.56
1669824771, 638, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1919.75
1669824776, 641, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1929.47
1669824781, 644, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1911.01
1669824786, 648, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1927.20
1669824792, 651, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1913.07
1669824797, 655, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1936.90
1669824802, 658, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1928.17
1669824807, 661, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1919.64
1669824812, 665, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1934.23
1669824817, 668, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1914.55
1669824822, 671, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1917.93
1669824827, 674, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1887.50
1669824833, 678, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1905.18
1669824838, 681, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1908.48
1669824843, 684, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1924.82
1669824848, 687, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1927.30
1669824853, 691, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1927.00
1669824858, 694, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1924.06
1669824863, 698, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1923.51
1669824868, 701, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1926.33
1669824873, 704, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1919.35
1669824878, 707, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1930.57
1669824884, 711, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1937.64
1669824889, 714, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1879.37
1669824894, 717, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1919.68
1669824899, 720, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1895.14
1669824904, 724, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1897.08
1669824909, 727, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1920.32
1669824914, 730, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1920.95
1669824919, 733, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1930.10
1669824924, 737, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1924.19
1669824930, 740, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1902.77
1669824935, 743, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1915.53
1669824940, 747, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1910.38
1669824945, 750, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1922.89
1669824950, 753, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1884.56
1669824955, 757, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1908.81
1669824960, 760, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1871.74
1669824965, 763, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1904.69
1669824970, 766, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1884.98
1669824975, 769, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1905.75
1669824980, 773, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1912.04
1669824986, 776, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1897.49
1669824991, 779, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1905.34
1669824996, 783, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1911.31
