# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669867895, 72, 9, 20, 0, 0, 0.20%, 0, 0, 3, 887.25
1669867900, 73, 19, 20, 0, 0, 0.20%, 0, 0, 3, 914.69
1669867905, 75, 8, 20, 0, 0, 0.20%, 0, 0, 3, 913.04
1669867911, 76, 9, 20, 0, 0, 0.20%, 0, 0, 3, 937.06
1669867916, 78, 4, 20, 0, 0, 0.20%, 0, 0, 3, 953.00
1669867921, 79, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1030.68
1669867926, 81, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1040.16
1669867931, 82, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1030.85
1669867937, 84, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1041.26
1669867942, 85, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1050.82
1669867947, 86, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1048.74
1669867952, 88, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1044.15
1669867957, 89, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1041.02
1669867962, 91, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1035.73
1669867967, 92, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1048.05
1669867972, 94, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1055.46
1669867978, 95, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1048.29
1669867983, 97, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1054.80
1669867988, 98, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1056.60
1669867993, 100, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1045.20
1669867998, 101, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1055.40
1669868003, 103, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1056.88
1669868008, 104, 12, 20, 0, 0, 0.20%, 0, 0, 3, 954.45
1669868013, 106, 6, 20, 0, 0, 0.20%, 0, 0, 3, 980.11
1669868018, 107, 13, 20, 0, 0, 0.20%, 0, 0, 3, 1007.85
1669868023, 109, 4, 20, 0, 0, 0.20%, 0, 0, 3, 950.38
1669868028, 110, 8, 20, 0, 0, 0.20%, 0, 0, 3, 954.13
1669868033, 111, 18, 20, 0, 0, 0.20%, 0, 0, 3, 1002.30
1669868039, 112, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1038.77
1669868044, 114, 2, 20, 0, 0, 0.20%, 0, 0, 3, 1035.34
1669868049, 115, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1044.26
1669868054, 116, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1028.19
1669868059, 118, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1039.99
1669868065, 119, 16, 20, 0, 0, 0.20%, 0, 0, 3, 1046.87
1669868070, 121, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1052.16
1669868075, 123, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1054.16
1669868080, 124, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1038.67
1669868085, 126, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1046.15
1669868090, 127, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1044.50
1669868096, 129, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1033.48
1669868101, 131, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1040.04
1669868106, 132, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1039.03
1669868111, 134, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1030.69
1669868116, 135, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1045.15
1669868121, 137, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1041.35
1669868126, 139, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1052.42
1669868132, 141, 1, 20, 0, 0, 0.20%, 0, 0, 3, 1052.58
1669868137, 142, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1049.91
1669868142, 144, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1041.43
1669868147, 145, 19, 20, 0, 0, 0.20%, 0, 0, 3, 979.91
1669868152, 146, 19, 20, 0, 0, 0.20%, 0, 0, 3, 769.38
1669868157, 147, 17, 20, 0, 0, 0.20%, 0, 0, 3, 621.58
1669868162, 148, 12, 20, 0, 0, 0.20%, 0, 0, 3, 890.12
1669868168, 150, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1084.28
1669868173, 152, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1128.18
1669868178, 153, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1142.12
1669868183, 155, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1144.94
1669868188, 157, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1143.08
1669868194, 158, 14, 20, 0, 0, 0.20%, 0, 0, 3, 1135.58
1669868199, 160, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1129.35
1669868204, 162, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1143.13
1669868209, 163, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1134.43
1669868214, 165, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1145.62
1669868219, 167, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1141.45
1669868224, 169, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1133.95
1669868229, 170, 12, 20, 0, 0, 0.20%, 0, 0, 3, 1120.81
1669868235, 172, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1143.22
1669868240, 174, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1142.85
1669868245, 175, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1145.05
1669868250, 177, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1149.00
1669868255, 179, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1144.24
1669868260, 180, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1127.18
1669868265, 182, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1134.96
1669868270, 184, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1139.56
1669868275, 186, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1143.97
1669868280, 187, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1141.73
1669868285, 189, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1146.52
1669868291, 190, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1116.84
1669868296, 192, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1000.45
1669868301, 193, 6, 20, 0, 0, 0.20%, 0, 0, 3, 746.72
1669868306, 194, 9, 20, 0, 0, 0.20%, 0, 0, 3, 893.83
1669868311, 195, 19, 20, 0, 0, 0.20%, 0, 0, 3, 940.78
